C_YEAR,C_MNTH,C_WDAY,C_HOUR,C_SEV,C_VEHS,C_CONF,C_RCFG,C_WTHR,C_RSUR,C_RALN,C_TRAF,V_ID,V_TYPE,V_YEAR,P_ID,P_SEX,P_AGE,P_PSN,P_ISEV,P_SAFE,P_USER,C_CASE
2017,1,1,10,2,1,2,3,1,3,2,18,1,1,UUUU,1,M,75,11,2,NN,1,2455950
2017,1,1,12,2,1,4,UU,1,5,1,UU,1,1,UUUU,1,F,21,11,2,2,1,2455959
2017,1,1,0,2,1,3,UU,7,3,1,UU,1,1,UUUU,1,F,34,11,2,2,1,2455998
2017,1,1,17,2,2,21,UU,1,1,1,18,1,1,UUUU,1,F,50,11,2,2,1,2456104
2017,1,1,17,2,2,21,UU,1,1,1,18,2,1,UUUU,1,M,63,11,1,NN,1,2456104
2017,1,1,22,2,1,4,5,1,3,1,18,1,1,UUUU,1,F,26,11,2,2,1,2456323
2017,1,1,16,2,2,35,2,4,3,4,16,1,1,UUUU,1,M,34,11,2,2,1,2456360
2017,1,1,16,2,2,35,2,4,3,4,16,2,1,UUUU,1,F,20,11,2,2,1,2456360
2017,1,1,13,2,2,35,2,1,1,1,18,1,1,UUUU,1,F,80,11,2,2,1,2456468
2017,1,1,13,2,2,35,2,1,1,1,18,2,20,UUUU,1,M,50,11,1,NN,U,2456468
2017,1,1,18,2,2,21,UU,1,2,2,3,1,1,UUUU,1,F,35,11,2,2,1,2456492
2017,1,1,18,2,2,21,UU,1,2,2,3,2,1,UUUU,1,F,37,11,1,NN,1,2456492
2017,1,1,17,2,2,21,2,1,4,1,18,1,5,UUUU,1,F,45,11,1,NN,1,2456592
2017,1,1,17,2,2,21,2,1,4,1,18,2,1,UUUU,1,M,26,11,2,2,1,2456592
2017,1,1,12,2,2,21,UU,1,3,4,3,1,1,UUUU,1,F,32,11,2,2,1,2456724
2017,1,1,12,2,2,21,UU,1,3,4,3,2,1,UUUU,1,F,38,11,1,NN,1,2456724
2017,1,1,20,2,2,QQ,UU,2,1,1,3,1,1,UUUU,1,F,20,11,1,NN,1,2456756
2017,1,1,20,2,2,QQ,UU,2,1,1,3,2,1,UUUU,1,F,37,21,2,2,2,2456756
2017,1,1,20,2,2,QQ,UU,2,1,1,3,2,1,UUUU,2,M,37,11,1,NN,1,2456756
2017,1,1,16,2,2,21,2,1,2,1,1,1,1,UUUU,1,F,60,11,2,2,1,2456762
2017,1,1,16,2,2,21,2,1,2,1,1,2,1,UUUU,1,M,35,11,1,NN,1,2456762
2017,1,1,19,2,2,21,2,1,1,2,UU,1,1,UUUU,1,F,25,11,2,2,1,2456815
2017,1,1,19,2,2,21,2,1,1,2,UU,2,1,UUUU,1,M,19,13,2,2,2,2456815
2017,1,1,19,2,2,21,2,1,1,2,UU,2,1,UUUU,2,M,27,11,1,NN,1,2456815
2017,1,1,16,2,2,21,2,1,1,1,1,1,1,UUUU,1,F,43,13,2,2,2,2456816
2017,1,1,16,2,2,21,2,1,1,1,1,1,1,UUUU,2,M,72,11,1,NN,1,2456816
2017,1,1,16,2,2,21,2,1,1,1,1,2,1,UUUU,1,M,55,11,1,NN,1,2456816
2017,1,1,7,2,2,31,UU,1,4,3,UU,1,1,UUUU,1,F,25,11,2,2,1,2457051
2017,1,1,7,2,2,31,UU,1,4,3,UU,2,1,UUUU,1,M,31,11,2,1,1,2457051
2017,1,1,6,2,1,4,2,1,4,2,18,1,1,2001,1,F,26,11,2,2,1,2457402
2017,1,1,21,2,2,35,1,1,1,1,1,1,1,2016,1,M,55,11,1,2,1,2457685
2017,1,1,21,2,2,35,1,1,1,1,1,2,1,2012,2,M,27,11,2,2,1,2457685
2017,1,1,18,2,1,3,1,6,4,1,18,1,1,2009,1,M,76,13,1,2,2,2457806
2017,1,1,18,2,1,3,1,6,4,1,18,1,1,2009,2,M,UU,21,1,2,2,2457806
2017,1,1,18,2,1,3,1,6,4,1,18,1,1,2009,3,M,51,23,2,2,2,2457806
2017,1,1,18,2,1,3,1,6,4,1,18,1,1,2009,4,F,50,11,1,2,1,2457806
2017,1,1,8,2,1,4,1,1,5,1,1,1,1,2008,1,F,32,11,2,2,1,2457807
2017,1,1,16,2,1,4,1,5,3,4,18,1,1,2005,1,F,46,11,2,2,1,2457812
2017,1,1,17,2,2,23,1,4,4,1,12,1,1,2011,1,F,26,13,2,2,2,2457819
